event_id,stations,network_time,ref_time,signal_type,feature_0,feature_1a,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_10,feature_11,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_24,feature_25,feature_27,feature_28,feature_29,feature_30,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_68,feature_70,feature_71
20110122T194653Z,"['2C.BB11.', '2C.BB08.', '2C.BB07.']",5.865946803,2011-01-22T19:46:53.487027Z,amplitude,-0.253340901,-0.154014806,1.495808654,1.563085873,-0.640567854,-0.687461527,-0.750014015,-0.645618214,-0.716071584,0.12244888,0.122421385,-0.431699965,0.034334637,0.380402142,-0.218098164,-0.621857893,0.514071346,-0.339056841,-0.381129737,-0.192700253,0.754196667,-0.01870525,-0.220569607,-0.050325915,-0.723731104,-0.697111729,-0.01910394,-0.224306451,-0.638618129,-0.818912039,-0.734653586,-1.323822803,0.152637178,-1.330007028,0.254164039,-0.643196736,0.481897243
20110122T202736Z,"['2C.BB15.', '2C.BB10.', '2C.BB12.']",5.865946803,2011-01-22T20:27:36.312026Z,amplitude,2.28006811,-0.949540747,0.137104657,0.118193627,2.313408885,0.109835991,0.067475502,0.16725409,0.045292569,-0.208948509,-0.20928951,-0.119517897,0.198660443,0.64134213,-0.408713802,-0.730263502,-0.261334144,0.119466812,-0.070930757,0.143572158,1.195869471,-0.173912981,0.05663315,0.256938019,-1.063285655,-0.200908326,-0.336235651,0.073081953,0.040180522,-0.332557994,-0.156153978,-1.033016215,0.333282571,-1.033161518,0.661736081,0.162974998,0.55246833
20110122T203159Z,"['2C.BB10.', '2C.BB15.', '2C.BB07.']",5.865946803,2011-01-22T20:31:59.372026Z,amplitude,-0.253340901,-0.101918782,0.097842647,0.224071768,-0.181943952,-0.413590314,-0.413916159,-0.375639329,-0.377290208,0,0,-0.136229043,0.002592531,0.283206387,-0.347788076,-0.751178291,-0.135532814,-0.441703892,-0.427672222,0.355544691,1.175426878,-0.190408517,-0.042883214,0.103734058,-0.585450493,-0.418852043,0.270953714,-0.047630151,-0.450843223,-0.67960669,-0.62364952,-1.314386309,-0.11801724,-1.319878616,-0.001915338,0.202482702,0.176254866
20110122T211144Z,"['2C.BB12.', '2C.BB07.', '2C.BB01.', '2C.BB15.']",5.865946803,2011-01-22T21:11:44.742027Z,amplitude,1.520045407,-0.258474893,1.439498922,1.688311725,0.253100103,-0.375187582,-0.492761369,-0.315743939,-0.436899155,-1.222308418,-1.245085672,-0.853530769,-0.138660656,0.22965702,0.368177109,-0.09439402,0.394063798,-0.368507076,-0.353641551,-0.609204276,-0.106979664,-0.152897578,-0.469571197,-0.4703444,0.470346921,-0.830675671,0.056832432,-0.467881206,-1.547611789,-1.415540932,-1.544828752,-0.965571454,-0.458070645,-0.968004386,1.211087497,-0.382415194,0.366779655
20110122T212602Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.']",5.865946803,2011-01-22T21:26:02.152027Z,amplitude,-0.506681802,-1.305854363,0.12621521,0.286813411,2.457649868,0.235930116,0.105599097,0.249301415,0.048345424,-0.684243792,-0.688656908,-3.323756335,-1.988247791,-1.796066155,-0.526627252,-0.847900936,1.289291587,0.252069962,-0.039683913,-1.449453856,-0.176614584,-1.271361371,-1.863379149,0.3577945,-0.75278361,-0.30117117,-1.143156557,-1.851143862,-1.875626307,-2.090542912,-2.096453889,-1.730140151,0.174306136,-1.739080825,1.365955682,-0.230980932,0.671353255
20110122T213248Z,"['2C.BB10.', '2C.BB15.', '2C.BB07.']",5.865946803,2011-01-22T21:32:48.477973Z,amplitude,1.773386308,-1.13845636,-0.258803883,-0.061589048,2.963495274,0.543693166,0.345514692,0.567449512,0.356677869,-0.75494228,-0.760613535,-3.424811155,-2.100317663,-1.736989932,-0.367770263,-0.76415546,1.298746553,0.353477681,-0.043202375,-1.503728662,-0.221632141,-1.183011242,-1.876579126,0.651308955,-1.571664655,0,-1.308606524,-1.859195177,-1.792052821,-2.045073415,-1.784566762,-1.539777911,0.240114066,-1.548078099,2.190666638,-0.04571428,0.681729041
20110122T230108Z,"['2C.BB07.', '2C.BB15.', '2C.BB01.']",5.865946803,2011-01-22T23:01:08.372026Z,amplitude,-0.253340901,-0.384633888,0.12777417,0.364337206,0.484444044,-0.156151723,-0.127697449,-0.140240629,-0.139678221,-0.420359864,-0.421773768,-2.191882333,-1.00598313,-0.728045232,-0.066806343,-0.59061846,1.021251939,-0.177226851,-0.071203781,-1.069017838,0.146308987,-0.345096016,-0.993799299,0.354141048,-1.239925452,-0.221904449,-0.904383477,-0.989160135,-0.987709905,-1.246238858,-1.094180787,-1.507691393,-0.828842156,-1.515533861,1.70387309,0.107284334,0.685682811
20110122T230452Z,"['2C.BB15.', '2C.BB10.', '2C.BB07.']",5.865946803,2011-01-22T23:04:52.927973Z,amplitude,0,-0.351921012,1.489142878,1.674269152,-0.127484287,-0.587166554,-0.662594548,-0.5429775,-0.6204543,-0.126524862,-0.126662439,-0.289005379,-0.224689837,-0.169364155,-0.03435493,-0.555740484,0.080778856,-0.214715409,-0.361414173,-0.196849101,0.801749178,-0.515710373,-0.454037503,-0.62325472,0.491922352,-0.891772202,0.103251797,-0.455842409,-0.973096686,-0.910305598,-0.910838515,-0.050897498,-0.784554123,-0.050781647,0.753542725,0.017648119,0.263755957
20110122T235327Z,"['2C.BB10.', '2C.BB12.', '2C.BB15.', '2C.BB01.']",5.865946803,2011-01-22T23:53:27.157027Z,amplitude,0.253340901,-0.364148652,0.596092435,0.538588775,0.675898665,-0.142646971,-0.180088983,-0.133310781,-0.160889325,-0.700209632,-0.704886628,-1.054038937,-0.501101317,-0.306040141,-0.041262788,-0.44823995,0.696618849,0.070128181,-0.196430697,-1.393527392,-0.042457323,-0.432942691,-0.670367933,0.298604169,-0.544860745,-0.068161396,-0.187691551,-0.677500498,-1.448859824,-0.422383857,-0.496720648,-0.697124589,0.580055872,-0.700101334,0.891381332,0.152151879,0.638209119
20110123T000029Z,"['2C.BB12.', '2C.BB01.', '2C.BB15.']",5.865946803,2011-01-23T00:00:29.552026Z,amplitude,2.28006811,-0.201697851,1.32389505,1.549128117,-0.121960474,-0.39904409,-0.495018664,-0.3363519,-0.46747602,-0.205521134,-0.205851622,-0.280826089,0.047736727,0.350457717,-0.196699064,-0.413413137,-0.063257211,-0.20248752,-0.325044743,-0.18675355,0.440588815,-0.053239119,-0.254882264,-0.131644412,-0.762162913,-0.644272875,-0.041342532,-0.254052696,-0.759090607,-0.522027947,-0.780273823,-0.234996242,0.307781852,-0.238373565,1.388080184,-0.102900273,0.472807876
20110123T000553Z,"['2C.BB10.', '2C.BB12.', '2C.BB15.']",5.865946803,2011-01-23T00:05:53.027973Z,amplitude,-0.506681802,-1.083591263,-0.539167472,-0.464833978,0.364268458,-0.086280117,0.064118433,-0.163378375,-0.009095942,0.180886141,0.180800532,-0.061559004,-0.190614116,-0.155200658,-0.226219553,-0.490564656,-0.172405476,0.208500994,-0.018678125,0.357190147,-0.180315736,-0.561644839,-0.201300248,-0.057765565,0.54606373,-0.070997126,0.087466922,-0.204218637,-0.220320599,-0.360264614,-0.353618434,0.057934172,0.014675325,0.062784198,-0.727834357,-0.037876084,-1.023136222
20110123T002220Z,"['2C.BB12.', '2C.BB15.', '2C.BB10.']",5.865946803,2011-01-23T00:22:20.577027Z,amplitude,2.28006811,-1.370581225,-0.495053567,-0.425910873,1.93863364,0.524301713,0.549805026,0.508914031,0.514995263,-0.721115376,-0.726155326,-3.163398558,-1.645698927,-1.213420083,-0.206556882,-0.503232369,1.287192185,0.109208438,-0.040648034,-1.408953331,-0.191328135,-0.902974049,-1.72524772,0.885065445,-0.489439303,0.097281144,-1.357694432,-1.709438893,-1.554427007,-1.662051306,-1.694449836,-1.236853806,-0.287053564,-1.241000502,1.520931984,0.080555312,0.617571569
20110123T003459Z,"['2C.BB06.', '2C.BB12.', '2C.BB10.', '2C.BB16.', '2C.BB01.', '2C.BB15.', '2C.BB07.', '2C.BB11.', '2C.BB17.', '2C.BB13.', '2C.BB08.', '2C.BB14.', '2C.BB04.', '2C.BB03.']",5.865946803,2011-01-23T00:34:59.612026Z,amplitude,0.506681802,1.986674046,-1.587469899,-1.888965973,-0.229504421,5.441344841,4.672639609,5.943932216,5.105927947,1.545891025,1.540961514,1.434941204,2.027544455,1.859539377,1.35683171,1.18376127,3.572594287,3.150298991,0.086533758,1.903235333,-0.370727958,1.726805982,2.066296544,-0.668251983,0.510377628,-0.828856282,1.419701549,2.161874363,1.573991828,1.292158874,1.418133147,1.540481118,0.666900732,1.53826398,1.644027314,0.432504604,0.617366835
20110123T011945Z,"['2C.BB12.', '2C.BB15.', '2C.BB01.']",5.865946803,2011-01-23T01:19:45.217027Z,amplitude,-0.506681802,-0.791592273,-0.228485138,-0.187861304,-0.133717278,-0.338485359,-0.489825685,-0.26046315,-0.427583961,-0.829474409,-0.836747395,-1.455929323,-0.569923069,-0.468034154,-0.264628246,-0.651425583,0.670308816,-0.365336712,-0.313149767,-0.716061653,-0.269398202,-0.14253813,-0.706130335,0.558112698,-1.146878627,-0.07608826,-0.548404122,-0.701168646,-0.925504161,-1.19750231,-1.031775667,-1.5386967,0.317866248,-1.546337151,1.254151265,0.352366908,0.639118037
20110123T014212Z,"['2C.BB06.', '2C.BB01.', '2C.BB15.']",5.865946803,2011-01-23T01:42:12.187973Z,amplitude,2.28006811,-0.422025866,1.012904635,1.422048339,0.289080687,-0.279026758,-0.315315812,-0.255773992,-0.281127889,-1.806982493,-1.906794112,-0.792124579,-0.329893524,-0.180700016,-0.115877187,-0.617683962,0.579445526,-0.374193656,-0.322896827,-0.39161621,0.709746759,-0.214114416,-0.504745354,-0.107870872,-0.966952524,-0.635591344,-0.258854922,-0.502060177,-0.826689189,-1.116044182,-0.95583674,-1.464219269,0.271869945,-1.472307591,1.482984456,0.117569007,0.55588216
20110123T014414Z,"['2C.BB10.', '2C.BB16.', '2C.BB12.']",5.865946803,2011-01-23T01:44:14.167027Z,amplitude,-0.506681802,-0.90447628,0.196253282,0.365069531,0.328096071,-0.073520013,-0.104250346,-0.095361344,-0.107377308,-0.406362216,-0.407675423,-0.604250332,-0.591453557,-0.630297652,-0.457677842,-0.535211842,0.263993464,-0.192562846,-0.200432688,-0.289102523,-0.113845751,-0.826201885,-0.626024304,0.137292763,-0.973870367,-0.26278335,-0.292913581,-0.632088241,-1.221498069,-1.207161038,-1.246884404,-0.342928801,0.566852979,-0.34077171,-0.27008688,0.02539704,-0.645277299
20110123T015148Z,"['2C.BB16.', '2C.BB15.', '2C.BB03.']",5.865946803,2011-01-23T01:51:48.997973Z,amplitude,0.253340901,-0.165372122,0.107786542,-0.095682619,-1.275372849,0.41293385,0.450823148,0.38322915,0.458202029,0.537132041,0.536250681,-0.071545718,0.053553417,0.374025385,-0.334565817,-0.662083494,-0.87947506,0.077526978,0.00096533,0.404025876,1.201027386,-0.009962898,0.157210305,-0.245030122,-0.140988011,-0.498341483,0.356993341,0.160074607,-0.392610351,-0.489267203,-0.537712194,-1.001592422,-0.555103557,-1.003706217,0.208990105,0.293290316,0.012522811
20110123T015433Z,"['2C.BB16.', '2C.BB03.', '2C.BB15.']",5.865946803,2011-01-23T01:54:33.292973Z,amplitude,-0.253340901,0.076284668,0.197500861,0.13760578,-0.992836988,0.410842161,0.396505796,0.417055718,0.446610603,0.471470177,0.470780217,-0.069672896,-0.050380614,0.019685722,-0.221021495,-0.619623236,-0.78788709,0.264092104,0.024918684,0.17954871,1.126400497,-0.43460098,-0.263891439,-0.47798048,0.491059879,-0.655639087,0.254364623,-0.257690779,-0.868863041,-0.99948354,-0.736528996,-0.372623496,-1.637558379,-0.373084117,0.67235492,0.314496286,-0.33050118
20110123T020023Z,"['2C.BB03.', '2C.BB01.', '2C.BB15.']",5.865946803,2011-01-23T02:00:23.847973Z,amplitude,-0.253340901,-1.360509672,0.543259063,0.653477049,1.36966335,-0.220924494,-0.228797209,-0.216548674,-0.214898922,-1.295411161,-1.323026297,-0.746795216,-0.369988918,-0.457149723,-0.305599466,-0.63154951,0.471367016,0.125684774,-0.125688152,-0.393306058,0.083120873,-0.675865442,-0.494378648,0.136362737,-0.958274789,-0.372731117,-0.208695617,-0.498190629,-0.818403109,-1.047961681,-0.946360217,-1.347161421,0.186182361,-1.356221709,0.317224391,0.348741221,0.399529054
20110123T020305Z,"['2C.BB15.', '2C.BB01.', '2C.BB03.']",5.865946803,2011-01-23T02:03:05.827973Z,amplitude,1.773386308,-0.428958779,1.233508943,1.380599101,-0.137517894,-0.19669897,-0.329924597,-0.130989876,-0.264101584,0,0,-1.353232058,-0.504874512,-0.365941634,-0.294982325,-0.721919835,0.531478427,-0.362083505,-0.329600126,-0.676038277,0.483233314,-0.358729174,-0.677240839,-0.468691596,-0.306287387,-0.774560918,-0.218972812,-0.677982065,-1.377880897,-1.568518538,-1.442897729,-0.841892388,-1.550948797,-0.838809761,1.133279065,0.308444714,0.552189812
20110123T023612Z,"['2C.BB14.', '2C.BB16.', '2C.BB12.']",5.865946803,2011-01-23T02:36:12.697973Z,amplitude,-0.506681802,-1.082156337,0.205589858,0.396287423,0.723460089,-0.057611678,-0.246903912,0.028250287,-0.173973309,-0.660927672,-0.664975265,-1.271615798,-0.517140509,-0.363226635,-0.036249436,-0.576283212,1.285405507,0.188344713,-0.079808758,-0.689714684,0.479869767,-0.344729103,-0.733134272,-0.271780657,-1.050499,-0.603853974,-0.350218884,-0.724334824,-1.2531855,-1.540710414,-1.364803324,-1.558049466,-0.376758668,-1.563401213,1.438687354,-0.941574109,0.560960125
20110123T025218Z,"['2C.BB15.', '2C.BB01.', '2C.BB13.']",5.865946803,2011-01-23T02:52:18.182027Z,amplitude,1.520045407,-0.707244683,1.53354497,1.863803554,1.291799354,-0.477036047,-0.60260203,-0.408687247,-0.539203691,-0.750334667,-0.755916615,-2.247259299,-0.915528576,-0.657409558,0.021147983,-0.543073777,1.102548838,-0.324117373,-0.069952292,-1.109537252,0.107947481,-0.200238209,-0.905442158,-0.321295503,-1.359939873,-0.779302813,-0.580324014,-0.90301325,-1.451174722,-1.52667287,-1.461202525,-1.218901676,0.353744001,-1.22715027,1.54639092,-0.05495891,0.684568705
20110123T025606Z,"['2C.BB01.', '2C.BB13.', '2C.BB08.']",5.865946803,2011-01-23T02:56:06.122027Z,amplitude,1.520045407,-0.373967699,0.095603253,-0.237098125,-0.047943042,0.32225865,0.315099657,0.348279974,0.38705069,-0.735997309,-0.741308123,-1.399484817,-0.446417316,-0.235944764,-0.096698473,-0.53022539,0.60562377,-0.158479715,-0.076934939,-0.719496822,0.454296311,-0.221247819,-0.602613231,-0.058780706,-1.053889803,-0.368396894,-0.188544609,-0.606660058,-1.352134048,-1.606918552,-1.446341066,-1.21678246,0.692726311,-1.225769092,0.897903323,-1.011978642,0.604103107
20110123T030557Z,"['2C.BB03.', '2C.BB01.', '2C.BB15.']",5.865946803,2011-01-23T03:05:57.227973Z,amplitude,2.28006811,-0.253951902,1.575566401,1.594448595,-0.116029612,-0.589878794,-0.668592487,-0.541779384,-0.619386533,-0.565073372,-0.567843503,-0.303667486,-0.042761971,0.265024977,0.308050903,-0.356597539,0.436786381,-0.226375852,-0.296224281,-0.239123588,0.813330543,-0.216630441,-0.284780318,-0.521011011,0.432687294,-0.680196334,0.134081036,-0.287411856,-1.046192467,-0.718231127,-0.969142484,0.265973872,-0.683836507,0.268182299,1.035766427,0.338526799,-0.016195099
20110123T031620Z,"['2C.BB01.', '2C.BB11.', '2C.BB15.']",5.865946803,2011-01-23T03:16:20.342973Z,amplitude,0.506681802,-2.060479955,1.215972054,1.354404635,-0.125750678,-0.357523101,-0.536776229,-0.257381035,-0.488286094,-0.197659224,-0.197966302,-0.310831878,-0.060050425,0.18840467,-0.129265911,-0.530426716,-0.07805997,-0.151308392,-0.190100415,-0.170371007,0.69074291,-0.230016505,-0.309515647,-0.278994328,-0.347704597,-0.620886786,0.047713067,-0.305482866,-0.98914017,-0.744390521,-0.383559374,-0.333890853,0.169781651,-0.337045398,1.565374077,0.080148979,0.645858357
20110123T032634Z,"['2C.BB12.', '2C.BB13.', '2C.BB11.']",5.865946803,2011-01-23T03:26:34.017027Z,amplitude,0.506681802,-0.765574515,0.995641164,0.985875399,-0.103543968,-0.171372,-0.31338152,-0.113567196,-0.266585301,0,0,-1.345523268,-0.302591517,-0.188268894,-0.07473999,-0.600689949,0.249090431,0.253845897,-0.055815936,-0.645940103,0.392584166,-0.590789461,-0.554730726,-0.143870353,-1.061645408,-0.565427609,-0.362595316,-0.548989281,-0.959569716,-0.98377828,-1.131503563,-1.495415478,-0.639803064,-1.499191025,1.821910377,-0.42247414,0.649244855
20110123T033437Z,"['2C.BB11.', '2C.BB16.', '2C.BB13.']",5.865946803,2011-01-23T03:34:37.162027Z,amplitude,-0.253340901,-0.131438247,1.751838913,2.126279327,0.529736297,-0.503463211,-0.681730755,-0.414698217,-0.608307123,0,0,-0.550877605,-0.091446273,0.221682306,-0.386523731,-0.643090494,0.313675751,-0.356427143,-0.369526808,-0.303506049,0.717479684,-0.247188552,-0.308750869,-0.459776959,-0.226235385,-0.876064437,0.120304651,-0.314018578,-1.25139001,-1.368758684,-1.324998799,-1.095355416,-0.734519354,-1.093096484,0.915459402,-0.373003778,0.479643885
20110123T034047Z,"['2C.BB15.', '2C.BB11.', '2C.BB01.']",5.865946803,2011-01-23T03:40:47.552973Z,amplitude,2.28006811,-0.715726876,1.808145986,1.895095234,-0.171251392,-0.880993987,-0.92697462,-0.840013096,-0.891814752,-0.374627129,-0.375729435,-1.230442047,-0.335335124,-0.183439795,-0.178996382,-0.619838037,0.627373953,-0.313996633,-0.224505046,-0.522097557,0.402161348,-0.210374934,-0.502933381,-0.161908605,-0.969502239,-0.553117668,-0.146651745,-0.508369389,-1.027628391,-0.971858947,-1.161787547,-0.201756291,-0.734764828,-0.19660294,1.050872602,-0.643329182,0.647084993
20110123T034515Z,"['2C.BB08.', '2C.BB13.', '2C.BB07.', '2C.BB11.', '2C.BB01.']",5.865946803,2011-01-23T03:45:15.287027Z,amplitude,-0.253340901,-0.327953793,1.21499745,1.13185527,-0.53042463,-0.570847668,-0.633667831,-0.53521535,-0.599395506,-0.427671591,-0.429140031,-0.507545394,-0.068818338,0.205880428,0.060764969,-0.524148342,0.33494483,-0.49878474,-0.367652137,-0.361908762,0.593640176,-0.059073688,-0.355295687,-0.118499465,-0.975401075,-0.603718136,-0.120733561,-0.352943994,-0.863781162,-1.142288218,-1.003387841,-1.265865413,0.12277103,-1.262988261,0.765185271,-0.583117833,0.513272682
20110123T040157Z,"['2C.BB01.', '2C.BB04.', '2C.BB11.']",5.865946803,2011-01-23T04:01:57.512973Z,amplitude,0.506681802,-0.424094856,0.486104427,0.2958677,-0.155961545,0.220444354,0.163457509,0.261109708,0.221546934,0,0,-0.114422011,0.139917561,-0.279369035,-0.28307244,-0.539392529,0.169596256,-0.130982767,-0.097143221,0.508307858,0.967422647,-0.166535524,-0.066166142,-0.131539554,0.013215482,-0.404220042,0.147263411,-0.060538897,0.009803523,-0.181933608,-0.235264565,-0.436736327,-0.893207016,-0.431258929,0.422599835,0.132700525,-0.310123817
20110123T040834Z,"['2C.BB12.', '2C.BB01.', '2C.BB17.']",5.865946803,2011-01-23T04:08:34.047027Z,amplitude,1.266704506,-0.864307345,1.10440969,1.372520313,-0.147030102,-0.121542104,-0.375153231,-0.017119508,-0.280511521,-1.01617099,-1.029039122,-1.265322944,-0.523843941,-0.394088113,-0.333966645,-0.732613462,0.614760611,-0.488698083,-0.347876202,-0.654186379,-0.072259069,-0.534374071,-0.716249459,-0.345634731,-0.678232562,-0.719282496,-0.506738684,-0.710108684,-1.019786782,-0.711373306,-0.812903534,-0.279636087,0.255487602,-0.281903765,1.4593493,-0.481920986,0.648238644
20110123T042125Z,"['2C.BB04.', '2C.BB11.', '2C.BB01.', '2C.BB12.', '2C.BB16.']",5.865946803,2011-01-23T04:21:25.772973Z,amplitude,1.773386308,0.624491751,0.724481773,0.850253201,0.166193669,-0.283650689,-0.410905427,-0.221806239,-0.351287421,0.164468299,0.164401633,-0.059571942,0.278267308,0.752157733,-0.025447836,-0.419133436,0.270309029,-0.175604249,-0.23529155,-0.319166879,0.509954735,0.140037643,0.191522247,-0.141269578,-0.113294409,-0.134941433,0.45949935,0.191812942,-0.414576151,-0.213030645,0.113218306,-0.148816541,-1.379747966,-0.141976885,1.146082366,0.097005753,0.375491909
20110123T043901Z,"['2C.BB01.', '2C.BB16.', '2C.BB12.']",5.865946803,2011-01-23T04:39:01.132026Z,amplitude,1.520045407,-0.63157728,-0.347364731,-0.194816455,2.496249653,0.324369898,0.323479965,0.291526533,0.291480135,-0.72230261,-0.727363781,-2.943483909,-1.403161785,-1.082617635,-0.259170818,-0.651356928,1.270884988,-0.042881115,-0.102376249,-1.367336753,-0.107776693,-0.630923701,-1.472874257,0.693350044,-0.944538402,-0.081899574,-1.191918215,-1.463028517,-1.376415159,-1.655623177,-1.466512834,-1.511867788,0.396661382,-1.520803962,1.484465054,0.235291768,0.66666773
20110123T045249Z,"['2C.BB16.', '2C.BB13.', '2C.BB12.']",5.865946803,2011-01-23T04:52:49.912027Z,amplitude,0.760022703,-0.35661991,0.462335732,0.769752776,0.018936053,-0.480719412,-0.479294246,-0.470621098,-0.472900413,-0.567314211,-0.570110398,-0.118870213,-0.017316209,0.256991041,0.082189161,-0.497370897,1.241782746,-0.11157248,-0.005724476,0.184843802,1.022060584,-0.221735521,-0.128519833,0.089205821,-0.410941508,-0.2840146,0.125260713,-0.131557954,-0.510177426,-0.770646977,-0.374481011,-0.346782985,0.445901713,-0.35123837,0.518226953,-1.594818977,-0.123511493
20110123T052140Z,"['2C.BB12.', '2C.BB04.', '2C.BB01.', '2C.BB13.', '2C.BB11.', '2C.BB08.']",5.865946803,2011-01-23T05:21:40.667027Z,amplitude,0.253340901,2.590881599,0.335817128,-0.371014587,0.47031774,-1.174439855,-1.113205936,-1.114851969,-1.095761542,3.576911921,3.562475536,0.930265863,1.567772617,2.918078434,1.021895587,1.202530718,2.466229174,0.075413543,-0.020622014,2.515513057,0.420325856,1.479372708,2.840654615,-0.553575184,0.277864594,-0.69395389,3.226785166,2.833270014,1.660792415,1.566122553,1.813715468,-0.135470719,-0.919645917,-0.129188846,0.965313243,-0.995290657,0.261137268
20110123T171435Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.']",5.865946803,2011-01-23T17:14:35.112026Z,amplitude,-0.253340901,-0.604261155,0.24556677,0.055434916,0.369342539,0.081920175,0.104093024,0.064372811,0.111732393,0.470023045,0.469337118,-0.409342547,-0.418168288,-0.384051216,-0.890971849,-0.276375654,-0.567803065,-0.164989904,-0.196063901,-0.044153391,-0.943700228,-0.393219672,-0.417589964,0.094165776,0.776977647,0.253346025,-0.183684997,-0.421571064,-0.648922362,-0.04843556,-0.138153372,1.074868304,0.988880119,1.071479914,-0.651120021,-0.428831349,-1.440153534
20110123T173039Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.']",5.865946803,2011-01-23T17:30:39.032026Z,amplitude,2.026727209,-0.521353143,-0.015956366,-0.058950049,-0.119781635,0.099731252,0.166063375,0.025895192,0.120624791,-0.652784919,-0.656710226,-1.483640086,-0.776197566,-0.878675784,-0.82415198,-0.826701816,0.37968636,-0.204837296,-0.157317238,-0.655055893,-0.497825419,-0.54241494,-0.820794414,-0.034216585,-0.529007277,0.182645319,-0.389241452,-0.821815772,-0.875933827,-0.927844741,-0.943323991,-0.115364577,-0.020332132,-0.115874592,0.682515912,-0.171031993,0.399254611
20110123T192555Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.', '2C.BB13.', '2C.BB01.', '2C.BB17.', '2C.BB08.', '2C.BB11.', '2C.BB16.', '2C.BB15.', '2C.BB06.', '2C.BB14.', '2C.BB04.', '2C.BB03.']",5.865946803,2011-01-23T19:25:55.812026Z,amplitude,0.760022703,2.779228814,0.733611495,0.737668365,-1.899053575,-1.682102992,-1.624625525,-1.692734189,-1.673536586,2.734768221,2.724309387,1.586034941,2.551162162,2.529916353,2.926518031,2.371591061,2.91144197,2.330471911,5.801700413,2.561430221,0,2.148707174,3.394958673,-0.515569671,0.022968359,-0.494802773,3.087051859,3.363089939,2.511201044,2.326418189,1.991453788,-0.283644509,-1.783882146,-0.281629686,1.265050945,0.31234904,0.05310206
20110124T011310Z,"['2C.BB10.', '2C.BB07.', '2C.BB12.']",5.865946803,2011-01-24T01:13:10.497027Z,amplitude,1.266704506,-0.272705907,0.127252313,0.082530557,0.205200522,-0.057841807,1.15E-05,-0.113061871,-0.037802697,-0.53736252,-0.539824226,-0.494475715,-0.509924626,0.005977959,0.493201231,0.555886232,-0.340812186,-0.244130894,-0.040782002,-0.691571173,-1.141685644,0.136992257,-0.400471947,0.33978044,2.081034202,0.261469072,-0.760531962,-0.402272509,-0.058154805,0.369828428,-0.012136108,0.652530355,-0.138949862,0.649240471,-0.378750852,-3.281351708,-0.433116773
20110124T012131Z,"['2C.BB07.', '2C.BB12.', '2C.BB10.', '2C.BB06.', '2C.BB16.']",5.865946803,2011-01-24T01:21:31.882027Z,amplitude,-0.506681802,-0.082684743,-0.697018649,-0.907158678,-0.819945865,1.727102418,1.567421432,1.682933224,1.750224992,0.433855513,0.433267625,0.022183374,0.631199239,1.172115685,0.668644208,1.097022899,-0.52115745,0.396671524,0.039891592,-1.13367335,-1.231724119,0.87956275,0.1049788,0.214039052,2.109745522,0.271724649,-0.49895178,0.126105038,0.894060146,1.097659271,0.613174417,0.278062551,-0.300595034,0.284519361,0.684473725,0.323663823,0.262484944
20110124T013629Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.', '2C.BB01.', '2C.BB16.']",5.865946803,2011-01-24T01:36:29.532026Z,amplitude,1.520045407,0.841440416,0.877378897,1.044375255,0.539179002,-1.046599996,-1.002979791,-1.056315787,-1.025482336,1.287514052,1.283733565,0.253578093,1.150033864,0.822455371,0.79421613,1.420222034,-0.254549303,-0.845598377,-0.138159404,0.248665984,-1.279444664,0.934366226,0.889605882,0.521048101,2.14817172,0.501634096,0.307417566,0.874086616,1.336334069,1.494283275,1.497321786,0.762492028,-0.581613784,0.765200486,-1.441054973,-0.800004023,-1.724159804
20110124T030752Z,"['2C.BB12.', '2C.BB03.', '2C.BB10.']",5.865946803,2011-01-24T03:07:52.327973Z,amplitude,-0.506681802,-0.612594051,0.254649619,-0.04943787,0.500699873,0.57464974,0.638254518,0.52555618,0.64609242,-0.672731461,-0.676961213,-1.456606842,-0.746039627,-0.354399734,-0.027276868,0.024665542,0.863774401,-0.134459733,-0.078107095,-0.907582465,-1.206749153,-0.133716471,-0.684958404,-0.07033529,-0.215078365,-0.143880874,-0.57044226,-0.668637149,-0.79031939,-1.093100572,-1.087470795,0.323075617,-0.371627824,0.324055164,0.763844702,-4.693151726,0.492680362
20110124T040943Z,"['2C.BB12.', '2C.BB13.', '2C.BB07.', '2C.BB11.', '2C.BB15.']",5.865946803,2011-01-24T04:09:43.042027Z,amplitude,0,-0.378017034,0.128802013,0.252461329,-0.119448157,0.023723177,0.008445791,-0.011863894,-0.015553265,-0.652667686,-0.656591252,-1.315601671,-0.560128083,-0.429147721,-0.170457291,-0.279139853,0.666109194,-0.214610691,-0.167973359,-1.356586555,-1.527083214,-0.19589878,-0.743838138,0.533782568,0.528776572,0.544443762,-0.679730134,-0.741421781,-0.775638084,-0.333429807,-0.808484576,0.780051763,-0.340104443,0.786030447,1.14010834,-0.443713989,0.309880281
