event_id,stations,network_time,ref_time,feature_0,feature_1a,feature_3,feature_4,feature_5,feature_10,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_24,feature_27,feature_28,feature_29,feature_30,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_68,feature_70,feature_71,kmeansLabels
20110124T052436Z,"['2C.BB16.', '2C.BB11.', '2C.BB13.', '2C.BB12.']",5.865946803,2011-01-24T05:24:36.872026Z,-0.506681802,-0.13660845,0.511370669,-0.252218033,-0.376040863,-0.885673858,-1.298588166,-0.782464883,-0.865211708,-0.407379923,0.128048468,0.635986496,-0.314189543,-0.123580099,-0.711071683,-1.453763155,-0.2216709,0.207287859,3.766466712,0.277777384,-0.77183125,-0.774005443,-0.553205235,0.04124989,-0.555031032,0.337217171,-1.703934478,1.194938004,-0.138664416,0.332463439,1
20110124T052716Z,"['2C.BB11.', '2C.BB12.', '2C.BB13.']",5.865946803,2011-01-24T05:27:16.997973Z,-0.506681802,0.115268976,-0.045147557,-0.099192722,0.070829817,0.475126294,-0.159063768,-0.099635145,0.122040789,-0.452925632,0.527199619,-0.941011751,-0.163110259,-0.145018034,-0.002564188,-1.401122283,0.143134351,0.396157194,3.376096252,0.865534731,-0.444317552,-0.205411542,0.570070782,-0.037293206,0.161910549,0.358970963,-1.055458792,-0.663823395,-0.397428496,0.14808816,1
20110124T074051Z,"['2C.BB03.', '2C.BB10.', '2C.BB12.', '2C.BB07.']",5.865946803,2011-01-24T07:40:51.297973Z,0,1.730842916,-0.684298926,-1.127246138,0.001086294,0,0.53116055,0.565674856,1.162356208,0.334882829,1.728385547,1.987357313,0.865031716,0.048057332,1.262288031,-1.402998301,0.868364162,1.379866388,0.598784971,1.298139685,-0.207862338,0.910739127,1.616042611,1.482868648,1.527399249,0.845420228,-0.240401508,-1.338656002,0.29782844,-2.771346587,3
20110124T084956Z,"['2C.BB12.', '2C.BB07.', '2C.BB15.']",5.865946803,2011-01-24T08:49:56.407027Z,-0.506681802,-0.739573266,0.100027816,1.25070749,0.320730937,-0.6896873,-3.179671219,-1.752696857,-1.439840157,-0.882910665,-0.006723005,1.228820575,-0.047639124,-0.026701013,-1.453143147,-1.099718065,-0.351146041,0.685547446,2.68682425,0.425104803,-1.389501161,-1.622493012,-0.273944711,-0.637314153,-0.554504111,0.627951631,0.846518949,1.205393135,0.130515727,0.522361718,6
20110124T120138Z,"['2C.BB10.', '2C.BB12.', '2C.BB15.']",5.865946803,2011-01-24T12:01:38.367027Z,0.506681802,-0.124151028,0.959188548,-0.092435948,-0.338139237,-0.490468425,-0.292879837,-0.359806338,-0.286410425,-0.772281301,-0.212186287,-0.134343507,-0.367397871,-0.270730751,0.000899996,-0.83339136,-0.471039717,-0.223887144,0.195440529,0.012654517,-0.16172484,-0.370973532,-0.366336032,-0.127897805,-0.336263924,0.957783681,-0.351581518,0.114723169,-0.232364975,-0.89380279,4
20110124T132040Z,"['2C.BB16.', '2C.BB17.', '2C.BB13.', '2C.BB11.', '2C.BB01.', '2C.BB07.', '2C.BB08.', '2C.BB06.', '2C.BB12.', '2C.BB15.', '2C.BB03.', '2C.BB14.', '2C.BB10.', '2C.BB04.']",5.865946803,2011-01-24T13:20:40.647027Z,2.28006811,1.564087531,0.171968887,0.349801846,1.072507058,1.604248802,1.749767126,3.047439697,0.824926284,1.105308139,0.741267127,0.205567319,0.529519669,0.50873259,1.182982064,-0.659644426,2.315987347,-0.754588368,-0.870622195,-1.21756358,1.566703095,2.183243791,0.908279993,1.157616369,0.772054359,-0.477402157,0.718505836,2.366320721,0.483153502,0.689464107,9
20110124T133143Z,"['2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB14.', '2C.BB01.', '2C.BB15.', '2C.BB07.', '2C.BB12.']",5.865946803,2011-01-24T13:31:43.217027Z,2.28006811,0.684594082,1.907771017,-0.537062605,-0.568989907,0,1.356047239,2.111447248,1.170816452,2.138186436,0.711634314,-0.608361534,-0.283439189,3.400016704,0.654649922,1.567820491,1.992682124,-0.454202569,-0.986492647,-0.963372491,1.064087347,1.575221536,0.660154673,0.290296234,0.458340552,-1.426395514,0.412808338,2.250800214,0.465519111,0.689584309,9
20110124T133326Z,"['2C.BB14.', '2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB15.', '2C.BB01.', '2C.BB07.', '2C.BB12.']",5.865946803,2011-01-24T13:33:26.062027Z,0,0.660058335,-0.922420395,2.963495274,0.685409756,0.380989716,0.963380409,1.708211706,1.292416894,2.258316426,0.73288466,-0.652039861,0.448788344,2.737361524,0.343010454,1.299971266,1.390094702,0.183215288,-0.913373941,-0.391697714,0.296934141,0.873900323,0.589915641,0.254281523,0.443270792,-1.217860602,0.292537179,2.158151506,0.446866682,0.68709485,9
20110124T134436Z,"['2C.BB16.', '2C.BB06.', '2C.BB15.']",5.865946803,2011-01-24T13:44:36.122027Z,-0.506681802,-0.639766165,1.101533146,1.268323362,-0.170581609,-0.127059478,-0.659151874,-0.497280413,-0.785766221,-0.336375492,-0.654963716,0.120573885,-0.083213365,0.00685624,-0.223522959,0.295744396,-0.610078137,0.035018313,-0.132799021,-0.212347144,-0.431022087,-0.638954008,-0.394924665,-0.387537022,-0.114651867,0.033231487,0.029318054,1.51962104,-0.924112576,0.513060351,8
20110125T004320Z,"['2C.BB01.', '2C.BB06.', '2C.BB16.', '2C.BB12.', '2C.BB03.', '2C.BB11.', '2C.BB07.', '2C.BB15.', '2C.BB14.']",5.865946803,2011-01-25T00:43:20.697027Z,2.28006811,2.395302701,1.353072752,-0.605170492,-1.480937855,3.081386249,1.226949704,1.276832502,2.164897054,1.764627726,1.529689043,2.441868957,3.342320556,0.794610877,1.531331096,-0.189314107,1.555449753,-0.469854749,-0.423632755,-0.618831646,2.818200526,2.781022793,1.835512545,1.529414446,1.162307437,-1.014558645,0.42896231,-0.549959654,-0.698115153,0.374057144,2
20110125T014219Z,"['2C.BB03.', '2C.BB01.', '2C.BB06.']",5.865946803,2011-01-25T01:42:19.697973Z,2.28006811,0.737460697,-1.086913285,2.089208844,0.834912549,1.253737578,0.982630327,1.160926062,0.980501893,1.463726769,0.77425272,0.70795523,2.408258313,3.204257445,1.13386233,1.239868281,0.942332301,-0.005160955,-0.941586536,-0.001853761,0.774597203,1.185414399,0.891946543,0.897504485,0.93425622,0.049893317,0.949667121,-0.934804115,-1.422527384,0.290852738,9
20110125T020111Z,"['2C.BB10.', '2C.BB07.', '2C.BB06.']",5.865946803,2011-01-25T02:01:11.337027Z,-0.253340901,0.068982247,0.897605767,-0.428325275,-0.150073249,1.736874401,0.674512254,0.535830638,0.86514152,0.503698193,0.383804379,0.54907588,2.769181587,1.101953719,1.580163132,0.758791384,0.48748146,-0.148743088,0.263282686,0.008945542,0.735101125,1.057509084,0.91500176,0.736647185,0.716524026,-0.499631329,-0.808481209,-0.209989784,-0.560405101,-0.517103913,3
20110125T020642Z,"['2C.BB06.', '2C.BB07.', '2C.BB16.', '2C.BB11.']",5.865946803,2011-01-25T02:06:42.912973Z,-0.506681802,0.524382175,0.493066893,-1.499826709,-0.555337351,1.069082994,0.115356719,-0.113399916,0.015100203,-0.281170954,-0.013469279,-0.363298774,0.075996817,-0.16513459,0.718372282,0.332807756,-0.245716382,-0.179902013,1.298947619,-0.033767335,0.441369826,0.150725588,-0.200035721,0.052069845,-0.39722526,-0.586045244,-1.328270819,-0.509835778,-0.824028339,-0.13515501,4
20110125T023217Z,"['2C.BB14.', '2C.BB01.', '2C.BB06.', '2C.BB10.', '2C.BB07.', '2C.BB11.', '2C.BB13.', '2C.BB17.', '2C.BB16.', '2C.BB08.', '2C.BB03.', '2C.BB12.', '2C.BB15.', '2C.BB04.']",5.865946803,2011-01-25T02:32:17.532026Z,-0.506681802,1.890756762,0.429637688,0.050998145,-1.451300521,2.385316683,1.432142533,2.144506681,1.327862524,1.758355367,1.04918443,0.714226015,3.051226163,4.675991285,1.856944473,2.074634388,1.816868372,-0.567749051,-0.811546437,-0.928436351,2.152370792,2.795664214,1.34047943,1.155176402,1.017252758,-1.045512986,0.529585524,0.240730822,0.030527627,0.206387716,9
20110125T025335Z,"['2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB07.', '2C.BB12.']",5.865946803,2011-01-25T02:53:35.057027Z,-0.253340901,0.635620819,0.586790843,-0.675178829,0.223843538,-0.095187452,0.82524437,1.111992141,0.423306307,1.112399469,0.33408719,-0.738514596,0.485316227,2.901594173,0.449938982,1.316651336,1.007792805,-0.587395064,0.290155672,-0.3680073,0.566592142,0.743706731,0.352543154,0.014898316,0.263104507,-0.956506478,-0.891273531,2.196236323,0.411893749,0.677372907,9
20110125T025624Z,"['2C.BB04.', '2C.BB03.', '2C.BB15.', '2C.BB12.', '2C.BB08.']",5.865946803,2011-01-25T02:56:24.882027Z,-0.506681802,0.5449783,-1.357982181,2.963495274,0.645145764,0.699340095,0.668102349,0.994983566,0.523956788,1.423063665,0.385914235,-0.494152895,1.194955151,2.61639853,0.39063378,0.97340854,0.579681056,0.41381231,-0.205830457,0.15849759,-0.023784186,0.281669515,0.68984287,0.021644215,-0.043997031,-1.502906694,-0.176427554,1.965624915,0.398018973,0.515985188,9
20110125T045027Z,"['2C.BB10.', '2C.BB15.', '2C.BB07.']",5.865946803,2011-01-25T04:50:27.742027Z,-0.253340901,-0.398485391,0.1375581,0.304299338,-0.121146048,-0.595850837,-0.142908623,-0.407045858,-0.528998328,-0.818144171,-0.204963734,-0.288922513,-0.015133079,-0.157953953,0.13107576,-0.583166663,-0.452937203,0.455594381,0.681087237,0.793303758,-0.505187233,-0.44928397,-0.063520041,-0.117946276,-0.10993696,0.66078891,-0.418298732,-0.171142867,-0.264320724,-0.538147089,1
20110125T132734Z,"['2C.BB10.', '2C.BB12.', '2C.BB15.', '2C.BB01.', '2C.BB07.', '2C.BB08.', '2C.BB13.']",5.865946803,2011-01-25T13:27:34.672027Z,-0.506681802,0.151241676,-0.8605481,-1.3504139,1.358402959,0.005090819,-0.234471383,-0.46238367,0.110421819,1.313658014,0.017246916,-0.183129939,-0.198802597,0.85226529,-1.707671086,-0.556516296,0.100291658,0.309963344,0.097764957,-0.02969462,-0.615494946,-0.358941406,-0.090662406,-0.196792112,-0.095661648,-0.125403089,-0.41075274,-0.216855451,-4.659863898,-1.235332991,7
20110125T142008Z,"['2C.BB17.', '2C.BB11.', '2C.BB07.', '2C.BB01.', '2C.BB06.', '2C.BB13.', '2C.BB16.', '2C.BB08.', '2C.BB15.', '2C.BB12.', '2C.BB03.', '2C.BB14.', '2C.BB10.', '2C.BB04.']",5.865946803,2011-01-25T14:20:08.382027Z,-0.506681802,1.567351786,0.170613974,-0.461454621,0.736636478,1.169298609,1.350463636,1.597559532,0.789268659,1.179558595,1.048674191,0.302540496,0.692798814,2.366332369,1.376230111,-1.061338646,1.783534127,-0.433621304,-0.928981332,-0.609291822,1.495308554,1.897864532,0.920987734,0.777025332,0.785549697,0.745636077,0.502563341,1.889171375,0.436694706,0.683930714,9
20110125T143736Z,"['2C.BB14.', '2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB12.', '2C.BB07.', '2C.BB01.', '2C.BB15.']",5.865946803,2011-01-25T14:37:36.162027Z,0.506681802,0.889691943,1.412560525,-0.678327795,-0.211480155,0.976384383,1.072233215,1.499445529,0.114426589,0.595643899,0.540715001,-0.692494961,-0.294831183,2.384213299,0.719504208,-0.243777549,1.538587263,-0.306367295,-0.418114443,-0.426106885,1.033898417,1.254233006,0.809390366,0.442812028,0.577043696,-0.362560465,0.286258491,2.26941187,0.462874592,0.687331427,9
20110125T152657Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.']",5.865946803,2011-01-25T15:26:57.327973Z,-0.506681802,-1.156606267,0.036154189,-0.832307069,-0.091107332,-0.047261233,-0.419698272,-0.703952229,-0.995608998,-0.984813328,-0.406116495,-0.65001104,0.162713191,-0.087504365,-0.208138276,-0.734509087,-0.578194446,0.681504873,0.561852974,0.841624116,-0.680573197,-0.628891063,-0.062827638,-0.127022803,-0.017911979,0.712281883,0.319781692,-0.452147836,-0.400712473,-0.173605576,1
20110125T153920Z,"['2C.BB07.', '2C.BB01.', '2C.BB03.']",5.865946803,2011-01-25T15:39:20.212027Z,-0.253340901,-1.086200716,0.90564723,-0.234719001,-0.511755872,-3.34422104,-0.891844889,-0.759675082,-1.054463169,-0.776683206,-0.688570762,0.556638501,-0.633182307,-0.211160342,-0.425595045,-0.285360219,-0.548636632,0.192873248,-0.09202567,0.146222729,-0.565739911,-0.656774074,-0.402948601,-0.132476404,-0.278251699,0.995310369,1.266835973,0.539061183,0.348339097,0.402096614,8
20110125T155121Z,"['2C.BB10.', '2C.BB07.', '2C.BB12.']",5.865946803,2011-01-25T15:51:21.232027Z,-0.506681802,-0.552665959,1.194116411,0.413426772,-0.812335176,0.279456687,-0.689569517,-0.606995252,-0.816224765,-1.006213137,-0.567943928,0.203535708,-0.334291002,-0.415315143,-0.304206886,-0.469088942,-0.606153258,0.151823496,0.599694495,0.194177958,-0.362090676,-0.536112126,-0.636153569,-0.483934799,-0.675863249,0.526121023,-1.055359594,-0.471757734,0.253527925,-1.389369837,4
20110125T155835Z,"['2C.BB10.', '2C.BB11.', '2C.BB07.']",5.865946803,2011-01-25T15:58:35.787027Z,-0.253340901,-0.378329926,-0.236413344,2.04058156,0.347746349,-0.695349958,-0.369949943,-0.296048099,-0.188287313,-0.943681888,0.242728282,1.283793875,0.254269157,-0.019902587,0.031908446,-0.720739048,-0.081513868,0.460805536,1.076462827,0.878006017,-0.411716367,-0.135039474,0.441525389,0.379213664,0.426080354,0.93149347,0.070315154,0.640202287,0.052875365,0.492481477,1
20110125T155956Z,"['2C.BB11.', '2C.BB13.', '2C.BB10.', '2C.BB12.']",5.865946803,2011-01-25T15:59:56.682027Z,2.28006811,0.433395026,-0.798202997,1.840482458,0.591629848,-0.271692346,-0.415908779,-0.503225581,-0.571280301,-0.638894584,0,1.267314254,-0.338201661,-0.052483789,-1.271714892,-0.609142293,-0.290673806,0.792730298,1.111493072,0.888833628,-0.465392483,-0.366862143,0.124162592,0.071995913,0.146648495,-0.465883828,-0.103612324,0.640202287,-0.707623751,0.384589691,1
20110125T160339Z,"['2C.BB13.', '2C.BB07.', '2C.BB10.']",5.865946803,2011-01-25T16:03:39.797973Z,-0.506681802,-1.096709842,0.537293791,-0.834442106,0.140331379,0.595072772,-0.11804829,-0.213140493,-0.155008302,-0.713297829,-0.436597543,-0.856169023,0.256155062,-0.131393082,0.169585663,-0.725387679,-0.442759499,-0.036278463,-0.5296652,0.111800819,0.04156521,-0.279065641,-0.31697919,-0.747962072,-0.2321056,0.222495855,0.520871579,0.133292958,-0.512276795,-0.35646283,4
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20110125T160604Z,"['2C.BB10.', '2C.BB17.', '2C.BB07.']",5.865946803,2011-01-25T16:06:04.617973Z,1.520045407,-0.380271654,0.32728571,-0.414813988,-0.146068168,-0.409815187,-0.529224698,-0.337907262,-0.210869073,-1.234306083,-0.579065208,-0.673504949,-0.468092482,-0.332892379,-0.137565643,-0.705777882,-0.485424567,0.045237472,0.794114152,0.211426831,-0.433250016,-0.217159421,-0.253629555,-0.292835817,-0.058031072,0.89415807,-0.067428722,-0.870182455,0.178029526,-0.919835343,4
20110125T161138Z,"['2C.BB10.', '2C.BB12.', '2C.BB17.', '2C.BB13.']",5.865946803,2011-01-25T16:11:38.162974Z,1.013363604,0.273891281,-0.11822232,-1.065659608,-0.394242862,-0.493205692,-0.389226972,-0.388555373,-0.34878372,-0.825734692,-0.271084877,-0.773560276,-0.426170245,-0.320434642,-0.007100824,-1.059495938,-0.368053118,0.378582731,-0.552957658,0.573612693,-0.159449108,-0.330234511,-0.284319179,-0.717437142,-0.275770805,0.37816276,0.278925236,-1.231961244,-0.408801684,-1.993698145,4
20110125T161828Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.', '2C.BB13.']",5.865946803,2011-01-25T16:18:28.997973Z,1.266704506,-0.229032334,0.763638523,-0.089417148,-0.074118507,-0.604063802,-0.501776221,-0.376915586,-0.288558885,-0.96782507,-0.135829124,0.407026511,-0.378148678,-0.352128074,-0.148747613,-1.292413931,-0.299018028,0.071906281,0.635740937,0.266953817,-0.311269873,-0.387908992,-0.082576823,-0.121378423,-0.27098318,0.268403609,-0.524448962,0.304347711,-0.320552706,-0.831458371,4
20110125T162156Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.', '2C.BB10.']",5.865946803,2011-01-25T16:21:56.607973Z,2.026727209,0.42119741,-0.015082416,0.616938335,-0.147714798,0.179868988,-0.230550127,-0.242345029,-0.101361189,-0.928376596,-0.016872189,-0.443075456,-0.291538214,-0.278567991,0.395220035,-1.302326633,-0.232765281,0.626447461,0.470181209,0.888195719,-0.256215618,0.01533579,0.357506084,0.656189689,0.14975773,0.262119519,-0.428202371,-1.03956421,-0.348880005,-1.480139363,1
20110125T162746Z,"['2C.BB07.', '2C.BB13.', '2C.BB10.', '2C.BB12.']",5.865946803,2011-01-25T16:27:46.982973Z,1.520045407,0.012948132,0.17481919,-0.665556196,0.032220737,0.256068797,-0.410472225,-0.500801605,-0.524803023,-0.977881828,-0.599386155,-0.382973815,-0.16522516,-0.176150208,0.193927325,-0.827599757,-0.446315195,0.261112085,0.784672263,0.61502054,-0.243694789,-0.343032684,-0.188582052,0.130661137,-0.388562526,0.246515922,-0.316085897,0.107503371,-0.221040227,-0.86234103,4
20110125T163904Z,"['2C.BB13.', '2C.BB10.', '2C.BB01.', '2C.BB07.']",5.865946803,2011-01-25T16:39:04.397973Z,-0.253340901,0.464448037,0.437531784,-1.306127238,-0.280305287,0.434968644,-0.31678079,-0.356644601,-0.268336355,-1.010861722,0.104455049,-0.11015013,-0.27073483,-0.324904103,0.261136064,-0.58499089,-0.205121611,0.104760743,-0.43922042,0.440898604,0.035528765,-0.21740689,-0.00113346,-0.559701023,-0.186428121,1.034570942,0.132080377,-0.247705177,-0.054165967,-1.041284082,4
20110125T164235Z,"['2C.BB01.', '2C.BB07.', '2C.BB13.']",5.865946803,2011-01-25T16:42:35.612973Z,-0.506681802,0.01789466,0.250313073,-1.132656146,-0.490869925,0.189686818,-0.407361039,-0.508855533,-0.517206437,-1.061135095,-0.400362106,0.063666245,-0.223109407,-0.341930569,0.160512742,-0.58499089,-0.532744045,-0.049458379,-0.43922042,0.018474842,-0.08096817,-0.391086152,-0.381249793,-0.178858221,-0.616279218,-0.322454761,0.082455674,0.262634416,-0.630479066,-0.248551255,4
20110125T164900Z,"['2C.BB13.', '2C.BB15.', '2C.BB07.', '2C.BB10.']",5.865946803,2011-01-25T16:49:00.167973Z,2.28006811,0.484961407,0.188818349,-1.448214802,-0.080483867,0.418700431,-0.273880198,-0.113584878,0.145040495,-0.931035518,-0.167867556,0.009768301,-0.167213778,-0.170984357,0.532930246,-0.983325949,-0.286032807,-0.010275346,0.130677014,0.359344274,0.120658835,0.03065897,0.187062928,-0.344525572,0.067190708,-0.017809613,-0.713155591,-0.527391327,-0.414287814,-1.605822332,4
20110125T165524Z,"['2C.BB16.', '2C.BB13.', '2C.BB07.']",5.865946803,2011-01-25T16:55:24.842974Z,0.760022703,-0.205170993,0.081330291,-0.938228085,-0.540889179,0.097646522,-0.376991952,-0.548887625,-0.623266033,-0.864903115,-0.650870172,0.115852976,-0.187014418,-0.331366383,-0.026824319,-0.222906121,-0.584147135,0.138402891,1.614175851,0.26772745,-0.119586869,-0.571401101,-0.682009202,-0.364239473,-0.926788312,-0.620139943,-2.007274219,-0.535421946,-1.678593191,-0.323400918,4
20110125T181029Z,"['2C.BB15.', '2C.BB12.', '2C.BB10.']",5.865946803,2011-01-25T18:10:29.017027Z,-0.253340901,-2.227414629,-0.380425137,1.86477192,0.529824812,-0.784736742,-3.359437769,-2.050246396,-1.850675524,-0.587849328,-0.778476834,1.291262959,0.255403762,-0.020324375,-1.462414495,-0.397938737,-1.24457645,0.712865318,-0.831175402,0.663832162,-1.45981351,-1.932315822,-1.624628463,-1.642397414,-1.441204317,-0.476596318,-0.204915279,1.466393206,0.131816928,0.499657974,6
20110125T192432Z,"['2C.BB12.', '2C.BB10.', '2C.BB07.', '2C.BB13.']",5.865946803,2011-01-25T19:24:32.552973Z,-0.506681802,1.477932384,-0.403711163,-0.06542525,0.071457107,1.204885009,0.495670929,0.924365427,1.766753869,0.309498644,0.549949165,2.780239174,0.110746949,-0.129297236,1.490649006,-0.713495376,0.7740959,0.408613176,-0.256992653,0.48947344,0.203373973,1.243652544,1.537173083,1.758111566,1.39287025,0.516391913,-0.460072024,-1.932337648,0.087009925,-4.515791815,3
20110125T203604Z,"['2C.BB17.', '2C.BB08.', '2C.BB16.', '2C.BB07.', '2C.BB06.', '2C.BB13.', '2C.BB01.', '2C.BB11.', '2C.BB15.']",5.865946803,2011-01-25T20:36:04.272026Z,-0.253340901,2.773872746,2.467585708,-0.357284099,-1.348065535,3.170353844,1.276935744,1.333687858,2.39868156,1.501396002,1.099662476,2.335864119,3.388848109,-0.100265596,2.59376203,1.861093205,1.519973328,-0.697597414,0.341691304,-0.828427738,3.274624226,2.924649371,1.456978347,1.253162224,1.643702935,-0.315241144,-0.417087074,0.132279678,-3.570241499,0.366077298,2
20110125T233520Z,"['2C.BB10.', '2C.BB06.', '2C.BB07.']",5.865946803,2011-01-25T23:35:20.287973Z,-0.506681802,-1.019289625,-1.075624595,2.228313097,0.764252848,0.228691571,0.116663844,0.249928897,-0.32697939,0.061485392,-0.270815158,0.186909086,0.041448744,-0.062832626,-0.114282877,0.908875549,-0.397894047,0.55318203,-0.983772866,0.026259037,-0.326861587,-0.520960035,-0.658197753,-0.711015134,-0.654383715,-0.392860712,0.012842338,0.442511024,0.002058215,0.346789308,8
20110126T003500Z,"['2C.BB06.', '2C.BB07.', '2C.BB03.', '2C.BB11.', '2C.BB14.']",5.865946803,2011-01-26T00:35:00.037026Z,2.28006811,0.767214123,-0.228951822,-1.005235749,0.178271593,0.714810161,0.056674838,-0.034131029,0.236710517,-0.70099859,-0.507956854,0.278872181,-0.060415994,-0.028692704,0.59219132,0.77286945,-0.36172864,-0.277555816,0.167260361,-0.231600684,0.363465083,0.268042817,0.093609008,0.227826888,-0.138962285,-0.328998039,-2.199988966,-0.461526551,0.082986951,-1.094191408,4
20110126T004345Z,"['2C.BB16.', '2C.BB07.', '2C.BB14.', '2C.BB03.']",5.865946803,2011-01-26T00:43:45.207973Z,0.253340901,0.848604033,-0.427008343,-2.224153614,0.065685643,0.683479798,0.14043685,-0.090893302,0.045042216,-0.450570408,-0.525774427,0.426772652,0.175842054,-0.04816883,0.361902479,0.56918909,-0.384417976,0.01738191,0.397343088,0.106770198,0.280114505,0.180738827,0.067685027,0.193917792,-0.162406648,-0.76585934,-1.462520856,-0.776512552,-0.264902542,-1.625296857,4
20110126T010959Z,"['2C.BB01.', '2C.BB03.', '2C.BB07.']",5.865946803,2011-01-26T01:09:59.637973Z,-0.506681802,-0.750770823,0.568607922,-0.165717208,-0.219798365,0.028953934,-0.25875671,-0.480502614,-0.568142574,-0.734312997,-0.897250248,0.808050109,0.151541967,-0.057778827,0.096748592,0.862634895,-0.888706899,-0.442122081,0.345387248,-0.336195391,0.26235364,-0.471796653,-0.917561445,-0.807730789,-1.05615723,-0.515136311,-1.042762669,0.479779149,0.059218553,0.176030257,4
20110126T011535Z,"['2C.BB10.', '2C.BB11.', '2C.BB07.']",5.865946803,2011-01-26T01:15:35.912027Z,-0.506681802,-0.564684187,0.296510287,1.551698385,-0.003361475,0.80092747,-0.154147963,-0.265337864,-0.159474452,-0.856376503,-0.60866234,-0.170483774,-0.106905597,-0.122769934,0.626903561,0.661720625,-0.578152885,-0.249765968,0.298406544,-0.131756141,0.342277205,-0.039358935,-0.269990738,-0.471667399,-0.47129563,-0.395458176,-2.406709322,-0.294905341,0.013277818,-1.521895125,4
20110126T012853Z,"['2C.BB01.', '2C.BB03.', '2C.BB10.', '2C.BB07.']",5.865946803,2011-01-26T01:28:53.647973Z,0.506681802,0.435924308,0.889441993,1.217690124,-0.347157732,0.515625838,-0.241003004,-0.398566085,-0.375608549,-0.822604646,-1.014490284,-0.611349702,-0.452594327,-0.343608307,0.340122027,0.712658114,-0.69543036,-0.214025383,0.120501751,-0.215453821,0.326961135,-0.239953512,-0.67927613,-0.790610181,-0.775055483,-0.755520255,-1.146908171,-1.024057976,0.30933775,-1.774528667,4
20110126T013346Z,"['2C.BB07.', '2C.BB03.', '2C.BB10.']",5.865946803,2011-01-26T01:33:46.592973Z,0.760022703,-1.472348367,1.128159931,-0.087575867,-0.376295028,0,-1.568253154,-1.183727384,-1.439608105,-0.922124812,-1.054923661,0.521512723,-0.405464619,-0.294832449,-0.693800289,0.429050693,-0.756066527,-0.054372668,-0.629915107,-0.496203446,-0.285744221,-1.061677543,-1.165535781,-1.477389153,-1.289723523,-1.343514885,-0.158581972,1.119719573,0.201220702,0.559730555,8
20110126T014054Z,"['2C.BB16.', '2C.BB06.', '2C.BB10.', '2C.BB11.', '2C.BB07.', '2C.BB13.']",5.865946803,2011-01-26T01:40:54.327973Z,1.013363604,1.869771493,-0.282300528,1.121460904,0.102740712,2.243622663,0.697583054,0.766986114,1.465351185,0.34453237,0.217170842,1.409148741,1.300760771,0.092980079,2.018921841,1.491525316,0.452628049,-0.261946713,-0.337981583,0.055703609,1.140001511,1.366071076,0.937450999,0.918401995,1.06282285,0.636975672,-0.287144814,-0.874114348,-0.874581628,-1.745119988,3
20110126T021026Z,"['2C.BB07.', '2C.BB10.', '2C.BB03.']",5.865946803,2011-01-26T02:10:26.182973Z,-0.506681802,-0.596265537,0.398807958,0.183240748,-0.223253812,-0.482781268,-0.290873977,-0.353323789,-0.409049695,-0.942925082,-0.852688431,0.249449996,-0.185249797,-0.26527619,0.541616645,0.606593123,-0.724841744,-0.136788569,0.647544325,0.083689588,0.240465713,-0.202710984,-0.388149419,-0.15585879,-0.613701995,-0.4935802,-1.510506234,-0.270591926,-0.263807749,-1.543553533,4
20110126T022727Z,"['2C.BB11.', '2C.BB10.', '2C.BB15.']",5.865946803,2011-01-26T02:27:27.202027Z,-0.506681802,-0.969320466,-1.067703405,1.174722161,0.024430097,0.297608632,0.069117445,-0.188827373,-0.502728465,-0.204425846,-0.620337765,1.316908469,0.393511921,-0.086477841,0.226063533,0.511945399,-0.878242077,-0.193248023,0.250564704,-0.081758553,0.193068635,-0.441470477,-0.589986199,-0.824749459,-0.868451966,-0.855702523,-2.148903905,-0.882072927,-0.789396862,-0.575595357,4
20110126T023110Z,"['2C.BB01.', '2C.BB16.', '2C.BB10.']",5.865946803,2011-01-26T02:31:10.032973Z,0.760022703,-1.046329387,-0.011108736,2.963495274,0.134234338,-0.471820119,-2.818644318,-1.966249511,-2.205082481,-0.755313654,-0.975015297,1.046786885,0.404393894,0.091699597,-1.168116227,-0.159669406,-0.948070914,0.34144865,-1.051823045,-0.116246076,-1.008429596,-1.478643591,-1.489295243,-1.533560524,-1.504694701,-0.667856332,0.670137121,1.636767855,-0.742496397,0.637045551,6
