event_id,stations,ref_time,ref_duration,ref_amplitude,known_seismicity_labels
20110118T174805Z,"['2C.BB07.', '2C.BB13.', '2C.BB12.']",2011-01-18T17:48:05.107973Z,0.98,490.7264817,
20110118T174907Z,"['2C.BB10.', '2C.BB13.', '2C.BB07.']",2011-01-18T17:49:07.017973Z,2.145,813.3215375,
20110118T175356Z,"['2C.BB10.', '2C.BB07.', '2C.BB13.', '2C.BB12.']",2011-01-18T17:53:56.537973Z,44.405,1165.96014,
20110118T175543Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.', '2C.BB10.']",2011-01-18T17:55:43.787973Z,13.295,1066.994663,
20110118T175854Z,"['2C.BB10.', '2C.BB07.', '2C.BB13.', '2C.BB12.']",2011-01-18T17:58:54.292973Z,81.53,1422.17513,
20110118T180123Z,"['2C.BB10.', '2C.BB11.', '2C.BB13.', '2C.BB07.']",2011-01-18T18:01:23.042027Z,15.140946,1061.586134,
20110118T180337Z,"['2C.BB07.', '2C.BB13.', '2C.BB11.', '2C.BB10.', '2C.BB12.']",2011-01-18T18:03:37.252026Z,30.075947,1058.561087,
20110118T180608Z,"['2C.BB10.', '2C.BB11.', '2C.BB12.']",2011-01-18T18:06:08.157973Z,1.76,614.2332882,
20110118T181408Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.', '2C.BB13.']",2011-01-18T18:14:08.957973Z,46.44,1193.717528,
20110118T181704Z,"['2C.BB12.', '2C.BB13.', '2C.BB11.', '2C.BB07.']",2011-01-18T18:17:04.907027Z,7.590947,971.698955,
20110118T182127Z,"['2C.BB12.', '2C.BB10.', '2C.BB13.']",2011-01-18T18:21:27.182973Z,5.77,875.1049302,
20110118T182240Z,"['2C.BB12.', '2C.BB10.', '2C.BB13.']",2011-01-18T18:22:40.532973Z,0.085,191.1751114,
20110118T182406Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.']",2011-01-18T18:24:06.637027Z,1.645947,613.3118404,
20110118T183230Z,"['2C.BB10.', '2C.BB12.', '2C.BB13.', '2C.BB07.']",2011-01-18T18:32:30.982973Z,14.4,901.9792741,
20110118T183645Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.']",2011-01-18T18:36:45.712973Z,0.495,295.6394397,
20110118T185147Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.']",2011-01-18T18:51:47.567973Z,12.065,999.8225458,
20110118T185851Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.']",2011-01-18T18:58:51.337973Z,0.105,160.293153,
20110118T190158Z,"['2C.BB10.', '2C.BB13.', '2C.BB12.']",2011-01-18T19:01:58.872973Z,0.43,283.3857222,
20110118T192012Z,"['2C.BB07.', '2C.BB12.', '2C.BB10.']",2011-01-18T19:20:12.002027Z,1.135946,496.8238909,
20110118T192331Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.']",2011-01-18T19:23:31.817973Z,1.975,767.1763885,
20110118T204211Z,"['2C.BB10.', '2C.BB07.', '2C.BB08.', '2C.BB13.', '2C.BB16.', '2C.BB15.', '2C.BB01.', '2C.BB17.', '2C.BB11.', '2C.BB04.', '2C.BB12.', '2C.BB03.']",2011-01-18T20:42:11.307027Z,1910.825947,19118.52694,
20110118T211215Z,"['2C.BB08.', '2C.BB13.', '2C.BB15.', '2C.BB01.', '2C.BB07.', '2C.BB11.', '2C.BB17.', '2C.BB16.', '2C.BB10.', '2C.BB04.', '2C.BB03.']",2011-01-18T21:12:15.817027Z,399.875946,15948.41719,"STICK-SLIP, PRATT14 ADDITIONAL"
20110118T211944Z,"['2C.BB08.', '2C.BB17.', '2C.BB12.', '2C.BB15.', '2C.BB01.', '2C.BB07.', '2C.BB10.', '2C.BB13.', '2C.BB11.', '2C.BB16.', '2C.BB04.', '2C.BB03.']",2011-01-18T21:19:44.012026Z,891.205947,27240.06256,
20110118T213511Z,"['2C.BB17.', '2C.BB08.', '2C.BB13.', '2C.BB16.', '2C.BB11.', '2C.BB04.', '2C.BB07.', '2C.BB12.', '2C.BB01.', '2C.BB15.', '2C.BB10.', '2C.BB03.']",2011-01-18T21:35:11.782027Z,126.610947,7828.563026,
20110118T213804Z,"['2C.BB13.', '2C.BB12.', '2C.BB15.', '2C.BB08.', '2C.BB01.', '2C.BB11.', '2C.BB07.']",2011-01-18T21:38:04.492026Z,27.055947,6820.89592,
20110118T214036Z,"['2C.BB10.', '2C.BB12.', '2C.BB08.', '2C.BB13.', '2C.BB11.', '2C.BB15.', '2C.BB04.', '2C.BB01.', '2C.BB07.', '2C.BB03.']",2011-01-18T21:40:36.087027Z,116.650947,10203.66185,
20110118T214312Z,"['2C.BB16.', '2C.BB17.', '2C.BB12.']",2011-01-18T21:43:12.892027Z,8.795947,5220.372364,
20110118T214419Z,"['2C.BB10.', '2C.BB08.', '2C.BB13.', '2C.BB15.', '2C.BB04.']",2011-01-18T21:44:19.962027Z,26.330947,5181.063284,
20110118T214621Z,"['2C.BB12.', '2C.BB07.', '2C.BB15.', '2C.BB17.', '2C.BB11.', '2C.BB01.']",2011-01-18T21:46:21.897973Z,35.03,6060.401596,
20110118T215038Z,"['2C.BB16.', '2C.BB17.', '2C.BB07.', '2C.BB11.']",2011-01-18T21:50:38.942027Z,12.490947,5511.654296,
20110118T215105Z,"['2C.BB08.', '2C.BB15.', '2C.BB01.', '2C.BB10.', '2C.BB04.']",2011-01-18T21:51:05.147027Z,13.040947,5448.662807,
20110118T220146Z,"['2C.BB17.', '2C.BB08.', '2C.BB01.', '2C.BB16.']",2011-01-18T22:01:46.807027Z,8.955947,3567.746323,
20110118T220146Z,"['2C.BB17.', '2C.BB08.', '2C.BB01.', '2C.BB16.', '2C.BB10.']",2011-01-18T22:01:46.807027Z,20.170947,3908.381724,
20110118T220448Z,"['2C.BB13.', '2C.BB07.', '2C.BB01.', '2C.BB15.', '2C.BB10.', '2C.BB12.']",2011-01-18T22:04:48.882027Z,17.670947,3105.517307,
20110118T221942Z,"['2C.BB10.', '2C.BB01.', '2C.BB08.', '2C.BB13.']",2011-01-18T22:19:42.702027Z,12.610947,2119.744254,
20110118T222720Z,"['2C.BB10.', '2C.BB01.', '2C.BB08.', '2C.BB07.', '2C.BB12.']",2011-01-18T22:27:20.362027Z,64.710947,2547.456582,
20110118T222848Z,"['2C.BB15.', '2C.BB13.', '2C.BB08.']",2011-01-18T22:28:48.032026Z,1.185947,648.1324388,
20110118T223823Z,"['2C.BB10.', '2C.BB01.', '2C.BB07.']",2011-01-18T22:38:23.477026Z,4.150947,1049.307732,
20110118T224412Z,"['2C.BB10.', '2C.BB07.', '2C.BB01.']",2011-01-18T22:44:12.487027Z,7.980947,1345.914338,
20110118T231404Z,"['2C.BB15.', '2C.BB01.', '2C.BB10.', '2C.BB03.']",2011-01-18T23:14:04.152973Z,20.09,1211.880444,
20110118T233349Z,"['2C.BB01.', '2C.BB10.', '2C.BB07.']",2011-01-18T23:33:49.872026Z,9.270947,1052.996374,
20110118T234225Z,"['2C.BB01.', '2C.BB11.', '2C.BB10.']",2011-01-18T23:42:25.282974Z,2.305,539.9079431,
20110118T234733Z,"['2C.BB01.', '2C.BB10.', '2C.BB12.']",2011-01-18T23:47:33.132026Z,11.460947,814.6493992,
20110119T003317Z,"['2C.BB12.', '2C.BB10.', '2C.BB06.']",2011-01-19T00:33:17.067027Z,137.620947,3938.602485,
20110119T003630Z,"['2C.BB06.', '2C.BB07.', '2C.BB10.']",2011-01-19T00:36:30.022973Z,1.095,362.2462485,
20110119T004213Z,"['2C.BB12.', '2C.BB08.', '2C.BB10.']",2011-01-19T00:42:13.627973Z,21.155,1376.069007,
20110119T004718Z,"['2C.BB10.', '2C.BB07.', '2C.BB12.']",2011-01-19T00:47:18.532026Z,3.070947,768.3857516,
20110119T005015Z,"['2C.BB07.', '2C.BB15.', '2C.BB08.', '2C.BB12.', '2C.BB10.', '2C.BB17.', '2C.BB16.', '2C.BB13.', '2C.BB01.', '2C.BB14.', '2C.BB03.', '2C.BB06.', '2C.BB11.']",2011-01-19T00:50:15.682027Z,8386.205947,23490.6659,"STICK-SLIP, PRATT14 ADDITIONAL"
20110119T032133Z,"['2C.BB01.', '2C.BB15.', '2C.BB11.', '2C.BB12.']",2011-01-19T03:21:33.362974Z,52.73,2709.400509,
20110119T032450Z,"['2C.BB07.', '2C.BB10.', '2C.BB11.']",2011-01-19T03:24:50.802974Z,18.815,1223.493945,
20110119T033053Z,"['2C.BB13.', '2C.BB15.', '2C.BB11.', '2C.BB10.']",2011-01-19T03:30:53.317973Z,7.26,1052.29033,
20110119T033443Z,"['2C.BB15.', '2C.BB01.', '2C.BB11.']",2011-01-19T03:34:43.677973Z,11.4,977.8648075,
20110119T033544Z,"['2C.BB01.', '2C.BB07.', '2C.BB12.', '2C.BB10.']",2011-01-19T03:35:44.732027Z,31.885947,1763.160157,
20110119T034045Z,"['2C.BB10.', '2C.BB12.', '2C.BB11.']",2011-01-19T03:40:45.957026Z,2.275947,586.2077543,
20110119T034846Z,"['2C.BB15.', '2C.BB11.', '2C.BB17.']",2011-01-19T03:48:46.037026Z,3.715947,842.375749,
20110119T035744Z,"['2C.BB17.', '2C.BB12.', '2C.BB11.', '2C.BB01.', '2C.BB08.', '2C.BB06.']",2011-01-19T03:57:44.177973Z,157.735,3923.877714,
20110119T041044Z,"['2C.BB16.', '2C.BB15.', '2C.BB11.']",2011-01-19T04:10:44.182973Z,86.62,1498.412812,
20110119T043506Z,"['2C.BB11.', '2C.BB12.', '2C.BB13.']",2011-01-19T04:35:06.757026Z,7.030947,919.7151895,
20110119T044019Z,"['2C.BB12.', '2C.BB15.', '2C.BB13.']",2011-01-19T04:40:19.597973Z,137.565,2863.363204,
20110119T050628Z,"['2C.BB16.', '2C.BB01.', '2C.BB13.', '2C.BB17.', '2C.BB15.']",2011-01-19T05:06:28.167027Z,159.925947,2414.255402,
20110119T053132Z,"['2C.BB17.', '2C.BB14.', '2C.BB13.']",2011-01-19T05:31:32.197973Z,7.165,731.7939377,
20110119T054600Z,"['2C.BB14.', '2C.BB01.', '2C.BB08.']",2011-01-19T05:46:00.512026Z,8.430947,853.7995015,
20110119T060541Z,"['2C.BB16.', '2C.BB15.', '2C.BB01.', '2C.BB12.', '2C.BB17.', '2C.BB11.', '2C.BB08.', '2C.BB13.', '2C.BB07.']",2011-01-19T06:05:41.067027Z,6977.295947,13339.60973,
20110119T150418Z,"['2C.BB16.', '2C.BB07.', '2C.BB10.']",2011-01-19T15:04:18.877973Z,7.2,623.4455285,
20110119T151602Z,"['2C.BB10.', '2C.BB07.', '2C.BB15.']",2011-01-19T15:16:02.187027Z,3.350947,671.5848856,
20110119T154210Z,"['2C.BB10.', '2C.BB01.', '2C.BB16.']",2011-01-19T15:42:10.982027Z,15.955947,692.0781403,
20110119T154436Z,"['2C.BB01.', '2C.BB12.', '2C.BB16.', '2C.BB10.', '2C.BB07.']",2011-01-19T15:44:36.497973Z,43.96,864.2343401,"STICK-SLIP, PRATT14"
20110119T154703Z,"['2C.BB10.', '2C.BB17.', '2C.BB16.', '2C.BB11.', '2C.BB13.', '2C.BB01.', '2C.BB08.', '2C.BB07.', '2C.BB12.', '2C.BB15.', '2C.BB06.', '2C.BB03.', '2C.BB14.', '2C.BB04.']",2011-01-19T15:47:03.907973Z,356.62,122993.9419,"STICK-SLIP, PRATT14"
20110119T155617Z,"['2C.BB11.', '2C.BB10.', '2C.BB04.', '2C.BB14.', '2C.BB03.', '2C.BB15.', '2C.BB01.', '2C.BB12.', '2C.BB07.']",2011-01-19T15:56:17.112973Z,158.54,47397.33315,"STICK-SLIP, PRATT14"
20110119T163129Z,"['2C.BB11.', '2C.BB12.', '2C.BB15.']",2011-01-19T16:31:29.622027Z,19.440947,679.2179515,
20110119T165405Z,"['2C.BB12.', '2C.BB11.', '2C.BB10.']",2011-01-19T16:54:05.547027Z,58.180947,1064.158801,
20110119T173353Z,"['2C.BB12.', '2C.BB07.', '2C.BB13.']",2011-01-19T17:33:53.647027Z,8.405947,695.5487073,
20110120T003317Z,"['2C.BB08.', '2C.BB13.', '2C.BB16.', '2C.BB01.', '2C.BB17.', '2C.BB11.', '2C.BB12.', '2C.BB07.', '2C.BB15.', '2C.BB10.', '2C.BB03.', '2C.BB06.', '2C.BB14.', '2C.BB04.']",2011-01-20T00:33:17.067027Z,248.820947,89638.04089,"STICK-SLIP, PRATT14"
20110120T004448Z,"['2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB14.', '2C.BB07.', '2C.BB01.', '2C.BB15.', '2C.BB12.']",2011-01-20T00:44:48.602027Z,171.625947,23460.84895,"STICK-SLIP, PRATT14"
20110120T020913Z,"['2C.BB15.', '2C.BB11.', '2C.BB10.', '2C.BB07.']",2011-01-20T02:09:13.387027Z,22.150947,585.6556834,
20110120T021723Z,"['2C.BB03.', '2C.BB10.', '2C.BB12.']",2011-01-20T02:17:23.102027Z,1.125947,325.8085603,
20110120T023325Z,"['2C.BB01.', '2C.BB10.', '2C.BB13.', '2C.BB16.', '2C.BB11.']",2011-01-20T02:33:25.807027Z,101.230947,1387.215212,
20110120T024238Z,"['2C.BB14.', '2C.BB11.', '2C.BB12.']",2011-01-20T02:42:38.692973Z,2.015,636.4887749,
20110120T024658Z,"['2C.BB14.', '2C.BB10.', '2C.BB11.']",2011-01-20T02:46:58.092973Z,2.165,462.8674077,
20110120T041323Z,"['2C.BB10.', '2C.BB14.', '2C.BB07.']",2011-01-20T04:13:23.407027Z,13.025947,686.0794992,
20110120T155320Z,"['2C.BB10.', '2C.BB11.', '2C.BB16.', '2C.BB17.', '2C.BB13.', '2C.BB07.', '2C.BB01.', '2C.BB08.', '2C.BB12.', '2C.BB15.', '2C.BB06.', '2C.BB03.', '2C.BB04.', '2C.BB14.']",2011-01-20T15:53:20.102973Z,429.595,33072.102,"STICK-SLIP, PRATT14"
20110120T160454Z,"['2C.BB11.', '2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB14.', '2C.BB01.', '2C.BB12.', '2C.BB15.', '2C.BB07.']",2011-01-20T16:04:54.022027Z,229.055946,14807.32906,"STICK-SLIP, PRATT14"
20110120T164544Z,"['2C.BB12.', '2C.BB10.', '2C.BB13.']",2011-01-20T16:45:44.382027Z,3.740947,586.6158354,
20110121T014924Z,"['2C.BB08.', '2C.BB13.', '2C.BB16.', '2C.BB07.', '2C.BB17.', '2C.BB12.', '2C.BB11.', '2C.BB01.', '2C.BB15.', '2C.BB03.', '2C.BB06.', '2C.BB10.', '2C.BB14.', '2C.BB04.']",2011-01-21T01:49:24.337027Z,258.915946,74583.59825,"STICK-SLIP, PRATT14"
20110121T020237Z,"['2C.BB10.', '2C.BB04.', '2C.BB14.', '2C.BB03.']",2011-01-21T02:02:37.112026Z,53.075947,2803.7002,"STICK-SLIP, PRATT14"
20110121T020448Z,"['2C.BB10.', '2C.BB04.', '2C.BB14.', '2C.BB03.', '2C.BB12.', '2C.BB15.']",2011-01-21T02:04:48.102973Z,75.665,8839.433801,"STICK-SLIP, PRATT14"
20110121T033427Z,"['2C.BB06.', '2C.BB11.', '2C.BB16.']",2011-01-21T03:34:27.602027Z,7.660946,623.437535,
20110121T122954Z,"['2C.BB16.', '2C.BB06.', '2C.BB07.']",2011-01-21T12:29:54.737027Z,7.325947,607.0138328,
20110121T124403Z,"['2C.BB01.', '2C.BB07.', '2C.BB12.']",2011-01-21T12:44:03.087973Z,6.395,564.4074076,
20110121T144739Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.']",2011-01-21T14:47:39.537027Z,4.460947,649.2402369,
20110121T151709Z,"['2C.BB06.', '2C.BB12.', '2C.BB07.']",2011-01-21T15:17:09.167973Z,2.635,483.2947472,
20110121T152538Z,"['2C.BB12.', '2C.BB03.', '2C.BB16.']",2011-01-21T15:25:38.622027Z,4.450947,551.4172171,
20110121T152947Z,"['2C.BB16.', '2C.BB10.', '2C.BB13.', '2C.BB04.', '2C.BB12.']",2011-01-21T15:29:47.737973Z,28.915,961.5932493,
20110121T154159Z,"['2C.BB12.', '2C.BB07.', '2C.BB14.', '2C.BB13.']",2011-01-21T15:41:59.237026Z,19.770947,889.9639094,
20110121T154403Z,"['2C.BB14.', '2C.BB13.', '2C.BB01.']",2011-01-21T15:44:03.112026Z,7.620947,655.3860744,
20110121T155816Z,"['2C.BB07.', '2C.BB16.', '2C.BB12.', '2C.BB10.']",2011-01-21T15:58:16.527027Z,10.655946,763.1231045,
20110121T160727Z,"['2C.BB10.', '2C.BB12.', '2C.BB16.', '2C.BB11.', '2C.BB07.', '2C.BB08.']",2011-01-21T16:07:27.587973Z,33.855,859.7330486,
20110121T161423Z,"['2C.BB01.', '2C.BB10.', '2C.BB11.']",2011-01-21T16:14:23.752026Z,8.345947,703.6734276,
20110121T164544Z,"['2C.BB04.', '2C.BB12.', '2C.BB10.', '2C.BB16.', '2C.BB13.', '2C.BB03.']",2011-01-21T16:45:44.422027Z,701.225947,11512.58649,
20110121T165854Z,"['2C.BB03.', '2C.BB12.', '2C.BB13.']",2011-01-21T16:58:54.737027Z,1.770947,511.291292,
20110121T175211Z,"['2C.BB11.', '2C.BB01.', '2C.BB10.', '2C.BB17.', '2C.BB08.']",2011-01-21T17:52:11.267027Z,743.835946,20169.8631,TELESEISM I
20110121T181621Z,"['2C.BB10.', '2C.BB16.', '2C.BB17.']",2011-01-21T18:16:21.262027Z,208.945947,1493.628378,
20110121T183052Z,"['2C.BB16.', '2C.BB13.', '2C.BB12.', '2C.BB10.', '2C.BB01.', '2C.BB17.', '2C.BB08.', '2C.BB07.', '2C.BB15.', '2C.BB06.', '2C.BB03.', '2C.BB04.']",2011-01-21T18:30:52.937027Z,981.280947,47373.41295,"STICK-SLIP, PRATT14"
20110121T185010Z,"['2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB01.', '2C.BB15.', '2C.BB12.', '2C.BB07.']",2011-01-21T18:50:10.327027Z,197.145947,17591.17051,"STICK-SLIP, PRATT14"
20110121T232400Z,"['2C.BB06.', '2C.BB07.', '2C.BB14.']",2011-01-21T23:24:00.812026Z,1.620947,704.2645499,
20110121T233221Z,"['2C.BB07.', '2C.BB14.', '2C.BB10.']",2011-01-21T23:32:21.662027Z,10.250947,872.1651874,
20110122T003602Z,"['2C.BB14.', '2C.BB10.', '2C.BB07.']",2011-01-22T00:36:02.247973Z,2.77,1142.11042,
20110122T003953Z,"['2C.BB07.', '2C.BB01.', '2C.BB10.', '2C.BB12.']",2011-01-22T00:39:53.582973Z,5.01,752.6307751,
20110122T004940Z,"['2C.BB07.', '2C.BB12.', '2C.BB10.']",2011-01-22T00:49:40.712973Z,14.87,1110.267482,
20110122T005802Z,"['2C.BB07.', '2C.BB12.', '2C.BB10.']",2011-01-22T00:58:02.577027Z,0.535946,362.3146694,
20110122T010606Z,"['2C.BB07.', '2C.BB10.', '2C.BB03.', '2C.BB16.']",2011-01-22T01:06:06.087973Z,36.58,1316.108823,
20110122T011156Z,"['2C.BB07.', '2C.BB15.', '2C.BB12.', '2C.BB03.']",2011-01-22T01:11:56.592026Z,15.270947,1629.631584,
20110122T012100Z,"['2C.BB12.', '2C.BB07.', '2C.BB01.']",2011-01-22T01:21:00.447973Z,6.625,1123.061013,
20110122T012709Z,"['2C.BB06.', '2C.BB07.', '2C.BB11.', '2C.BB12.', '2C.BB10.']",2011-01-22T01:27:09.277026Z,374.885947,4680.274701,
20110122T013531Z,"['2C.BB14.', '2C.BB15.', '2C.BB10.', '2C.BB12.']",2011-01-22T01:35:31.422027Z,27.265947,1500.391123,
20110122T014345Z,"['2C.BB10.', '2C.BB16.', '2C.BB11.', '2C.BB15.', '2C.BB01.']",2011-01-22T01:43:45.142027Z,20.155947,2033.63524,
20110122T014837Z,"['2C.BB10.', '2C.BB11.', '2C.BB15.', '2C.BB01.']",2011-01-22T01:48:37.647973Z,43.79,1861.243127,
20110122T015030Z,"['2C.BB07.', '2C.BB11.', '2C.BB01.']",2011-01-22T01:50:30.962974Z,3.405,1229.831639,
20110122T015320Z,"['2C.BB10.', '2C.BB11.', '2C.BB01.', '2C.BB07.', '2C.BB15.']",2011-01-22T01:53:20.887973Z,9.345,1507.380568,
20110122T015415Z,"['2C.BB07.', '2C.BB16.', '2C.BB11.', '2C.BB10.', '2C.BB15.']",2011-01-22T01:54:15.587027Z,24.170947,1548.139956,
20110122T015805Z,"['2C.BB01.', '2C.BB15.', '2C.BB03.', '2C.BB10.', '2C.BB16.']",2011-01-22T01:58:05.677027Z,94.460947,1715.497504,
20110122T015805Z,"['2C.BB01.', '2C.BB15.', '2C.BB03.', '2C.BB10.', '2C.BB16.', '2C.BB11.']",2011-01-22T01:58:05.677027Z,151.595947,2211.995405,
20110122T020246Z,"['2C.BB07.', '2C.BB11.', '2C.BB15.']",2011-01-22T02:02:46.107973Z,1.75,811.567451,
20110122T020333Z,"['2C.BB10.', '2C.BB01.', '2C.BB16.', '2C.BB11.', '2C.BB07.', '2C.BB06.', '2C.BB15.', '2C.BB13.']",2011-01-22T02:03:33.217027Z,716.860947,4194.325302,
20110122T021634Z,"['2C.BB07.', '2C.BB11.', '2C.BB16.']",2011-01-22T02:16:34.457973Z,1.285,432.0245358,
20110122T021820Z,"['2C.BB11.', '2C.BB01.', '2C.BB07.']",2011-01-22T02:18:20.407027Z,7.800947,1282.175802,
20110122T022039Z,"['2C.BB15.', '2C.BB16.', '2C.BB11.']",2011-01-22T02:20:39.177973Z,6.375,1174.881958,
20110122T022235Z,"['2C.BB07.', '2C.BB16.', '2C.BB11.', '2C.BB01.']",2011-01-22T02:22:35.572973Z,18.77,1701.012601,
20110122T022456Z,"['2C.BB10.', '2C.BB07.', '2C.BB15.', '2C.BB01.']",2011-01-22T02:24:56.837973Z,13.655,1096.163692,
20110122T022653Z,"['2C.BB11.', '2C.BB10.', '2C.BB15.', '2C.BB16.', '2C.BB07.', '2C.BB17.']",2011-01-22T02:26:53.702973Z,67.605,2148.792692,
20110122T023103Z,"['2C.BB07.', '2C.BB15.', '2C.BB16.']",2011-01-22T02:31:03.982973Z,1.46,888.2635715,
20110122T023354Z,"['2C.BB10.', '2C.BB11.', '2C.BB15.', '2C.BB16.', '2C.BB17.']",2011-01-22T02:33:54.227973Z,12.66,1528.215187,
20110122T023445Z,"['2C.BB07.', '2C.BB15.', '2C.BB11.', '2C.BB01.', '2C.BB16.']",2011-01-22T02:34:45.132026Z,13.225947,1371.763812,
20110122T023709Z,"['2C.BB10.', '2C.BB07.', '2C.BB11.']",2011-01-22T02:37:09.147973Z,7.15,1379.122515,
20110122T024104Z,"['2C.BB07.', '2C.BB16.', '2C.BB11.']",2011-01-22T02:41:04.417973Z,1.27,990.2038652,
20110122T024418Z,"['2C.BB01.', '2C.BB07.', '2C.BB15.']",2011-01-22T02:44:18.777027Z,7.635947,1268.387617,
20110122T025036Z,"['2C.BB10.', '2C.BB01.', '2C.BB12.', '2C.BB15.', '2C.BB07.']",2011-01-22T02:50:36.207027Z,71.495946,1584.865263,
20110122T025603Z,"['2C.BB16.', '2C.BB13.', '2C.BB01.', '2C.BB15.', '2C.BB07.']",2011-01-22T02:56:03.547027Z,22.530947,1494.095244,
20110122T030054Z,"['2C.BB03.', '2C.BB15.', '2C.BB01.', '2C.BB07.', '2C.BB12.', '2C.BB10.']",2011-01-22T03:00:54.242027Z,118.155947,2321.335337,
20110122T031214Z,"['2C.BB10.', '2C.BB01.', '2C.BB13.', '2C.BB15.', '2C.BB07.', '2C.BB12.']",2011-01-22T03:12:14.802027Z,88.885947,1985.485754,
20110122T031520Z,"['2C.BB13.', '2C.BB15.', '2C.BB07.']",2011-01-22T03:15:20.732973Z,15.065,1591.443717,
20110122T032003Z,"['2C.BB01.', '2C.BB10.', '2C.BB13.', '2C.BB07.', '2C.BB15.']",2011-01-22T03:20:03.502027Z,18.515946,1426.277785,
20110122T032205Z,"['2C.BB15.', '2C.BB13.', '2C.BB07.']",2011-01-22T03:22:05.857973Z,7.93,1018.517532,
20110122T033415Z,"['2C.BB07.', '2C.BB12.', '2C.BB13.']",2011-01-22T03:34:15.417973Z,1.24,595.3795681,
20110122T033911Z,"['2C.BB13.', '2C.BB01.', '2C.BB10.', '2C.BB07.', '2C.BB16.', '2C.BB15.', '2C.BB12.']",2011-01-22T03:39:11.767973Z,91.09,2088.678434,
20110122T034133Z,"['2C.BB16.', '2C.BB12.', '2C.BB07.']",2011-01-22T03:41:33.907027Z,8.550947,1335.726268,
20110122T034359Z,"['2C.BB11.', '2C.BB13.', '2C.BB07.', '2C.BB12.', '2C.BB15.']",2011-01-22T03:43:59.962974Z,57.465,2080.797389,
20110122T035030Z,"['2C.BB13.', '2C.BB15.', '2C.BB01.']",2011-01-22T03:50:30.067973Z,6.77,1497.805508,
20110122T035540Z,"['2C.BB13.', '2C.BB12.', '2C.BB01.', '2C.BB07.']",2011-01-22T03:55:40.102973Z,47.39,1510.629706,
20110122T035937Z,"['2C.BB12.', '2C.BB01.', '2C.BB13.']",2011-01-22T03:59:37.537973Z,132.97,1832.261578,
20110122T040739Z,"['2C.BB01.', '2C.BB15.', '2C.BB13.', '2C.BB12.']",2011-01-22T04:07:39.792973Z,43.31,1339.868297,
20110122T041039Z,"['2C.BB07.', '2C.BB13.', '2C.BB12.']",2011-01-22T04:10:39.737973Z,5.41,1488.500842,
20110122T041356Z,"['2C.BB07.', '2C.BB13.', '2C.BB12.', '2C.BB01.', '2C.BB10.']",2011-01-22T04:13:56.847973Z,100,1788.162433,
20110122T042127Z,"['2C.BB10.', '2C.BB15.', '2C.BB07.']",2011-01-22T04:21:27.707973Z,7.645,1231.627925,
20110122T042515Z,"['2C.BB07.', '2C.BB10.', '2C.BB01.']",2011-01-22T04:25:15.242027Z,7.270947,1180.705852,
20110122T042719Z,"['2C.BB17.', '2C.BB08.', '2C.BB13.', '2C.BB12.', '2C.BB01.', '2C.BB15.']",2011-01-22T04:27:19.552026Z,18.360947,2178.362988,
20110122T043202Z,"['2C.BB01.', '2C.BB04.', '2C.BB08.', '2C.BB12.', '2C.BB07.', '2C.BB15.', '2C.BB13.', '2C.BB10.', '2C.BB17.']",2011-01-22T04:32:02.287027Z,16601.69595,16246.92642,
20110122T152323Z,"['2C.BB16.', '2C.BB12.', '2C.BB08.', '2C.BB13.', '2C.BB10.', '2C.BB01.', '2C.BB17.', '2C.BB15.', '2C.BB07.', '2C.BB11.', '2C.BB03.', '2C.BB14.', '2C.BB06.', '2C.BB04.']",2011-01-22T15:23:23.232027Z,243.075947,182676.3065,"STICK-SLIP, PRATT14"
20110122T153152Z,"['2C.BB06.', '2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB14.']",2011-01-22T15:31:52.667973Z,81.26,30036.39446,"STICK-SLIP, PRATT14"
20110122T164632Z,"['2C.BB06.', '2C.BB03.', '2C.BB10.']",2011-01-22T16:46:32.137973Z,1.505,479.7944396,
20110122T174321Z,"['2C.BB03.', '2C.BB10.', '2C.BB07.']",2011-01-22T17:43:21.077027Z,93.070947,3226.132134,
20110122T185216Z,"['2C.BB13.', '2C.BB01.', '2C.BB12.', '2C.BB15.']",2011-01-22T18:52:16.132026Z,19.265947,1797.96072,
20110122T185628Z,"['2C.BB13.', '2C.BB08.', '2C.BB12.']",2011-01-22T18:56:28.417973Z,1.415,1195.885961,
20110122T190442Z,"['2C.BB01.', '2C.BB12.', '2C.BB07.']",2011-01-22T19:04:42.512973Z,6.33,1024.225701,
20110122T191924Z,"['2C.BB01.', '2C.BB08.', '2C.BB12.']",2011-01-22T19:19:24.682027Z,4.390947,1256.481307,
20110122T192110Z,"['2C.BB01.', '2C.BB08.', '2C.BB07.']",2011-01-22T19:21:10.797973Z,1.54,722.6436189,
